# Data from URL: http://mysite.du.edu/~balzar/s-s_rr.htm
# CeO2 powder that shows broadened diffraction lines was synthesized by Daniel Lour and Nathalie Audebrand at the University of Rennes 
#l (CuKa1) = 1.5406 ang, l (CuKa2) = 1.5444 ang, I (CuKa2)/I ((CuKa1) = 0.48, P = 0.8
31.0599995	224
31.0699997	246
31.0799999	213
31.0900002	228
31.1000004	276
31.1100006	242
31.1200008	179
31.1299992	246
31.1399994	287
31.1499996	279
31.1599998	212
31.1700001	175
31.1800003	260
31.1900005	219
31.2000008	234
31.2099991	204
31.2199993	268
31.2299995	223
31.2399998	223
31.25	275
31.2600002	226
31.2700005	223
31.2800007	267
31.2900009	200
31.2999992	256
31.3099995	245
31.3199997	248
31.3299999	204
31.3400002	230
31.3500004	237
31.3600006	211
31.3700008	263
31.3799992	233
31.3899994	244
31.3999996	181
31.4099998	222
31.4200001	225
31.4300003	244
31.4400005	214
31.4500008	214
31.4599991	269
31.4699993	295
31.4799995	236
31.4899998	258
31.5	287
31.5100002	225
31.5200005	254
31.5300007	228
31.5400009	239
31.5499992	261
31.5599995	228
31.5699997	235
31.5799999	276
31.5900002	242
31.6000004	272
31.6100006	239
31.6200008	264
31.6299992	239
31.6399994	268
31.6499996	227
31.6599998	227
31.6700001	220
31.6800003	223
31.6900005	249
31.7000008	205
31.7099991	245
31.7199993	234
31.7299995	245
31.7399998	289
31.75	230
31.7600002	267
31.7700005	252
31.7800007	183
31.7900009	234
31.7999992	252
31.8099995	244
31.8199997	263
31.8299999	248
31.8400002	241
31.8500004	259
31.8600006	251
31.8700008	219
31.8799992	244
31.8899994	277
31.8999996	284
31.9099998	207
31.9200001	240
31.9300003	244
31.9400005	276
31.9500008	214
31.9599991	298
31.9699993	272
31.9799995	250
31.9899998	312
32	265
32.0099983	232
32.0200005	297
32.0299988	268
32.0400009	286
32.0499992	283
32.0600014	253
32.0699997	272
32.0800018	246
32.0900002	257
32.0999985	311
32.1100006	264
32.1199989	271
32.1300011	242
32.1399994	322
32.1500015	300
32.1599998	292
32.1699982	292
32.1800003	310
32.1899986	271
32.2000008	252
32.2099991	310
32.2200012	299
32.2299995	346
32.2400017	342
32.25	299
32.2599983	400
32.2700005	360
32.2799988	349
32.2900009	334
32.2999992	349
32.3100014	352
32.3199997	320
32.3300018	417
32.3400002	377
32.3499985	334
32.3600006	398
32.3699989	380
32.3800011	438
32.3899994	394
32.4000015	380
32.4099998	365
32.4199982	373
32.4300003	451
32.4399986	408
32.4500008	344
32.4599991	426
32.4700012	444
32.4799995	476
32.4900017	458
32.5	561
32.5099983	486
32.5200005	500
32.5299988	564
32.5400009	503
32.5499992	507
32.5600014	621
32.5699997	603
32.5800018	545
32.5900002	542
32.5999985	595
32.6100006	641
32.6199989	595
32.6300011	691
32.6399994	779
32.6500015	712
32.6599998	829
32.6699982	846
32.6800003	938
32.6899986	903
32.7000008	931
32.7099991	987
32.7200012	1083
32.7299995	1090
32.7400017	1118
32.75	1142
32.7599983	1241
32.7700005	1340
